"word","POS"
"fired","VBN:1"
"vigan","VB:4"
"thorough","JJ:5 IN:2"
"especifically","RB:1"
"rodents","NNS:1"
"punish","VB:1 NN:1"
"crosswalks","NNS:2"
"greeceferries","NNS:1"
"payslips","VBZ:2 VBP:2 NNS:19 NN:1 JJ:1"
"tortel","NN:1"
"incapable","JJ:1 NN:1"
"aiesec","NN:1"
"stobart","JJ:2"
"promotions","NNS:6"
"accreditation","NN:1"
"statistic","NN:1 JJ:1"
"exif","NN:1"
"entertaining","VBG:5 JJ:2"
"pkr","VB:1 VBP:1 NN:1 VBN:1 JJ:2"
"pkp","NN:2"
"bait","NN:3"
"overpriced","VBN:10 JJ:6 VBD:1"
"pkt","NN:1 IN:1"
"endear","VB:1"
"alight","VB:3 RB:1 VBD:1"
"mallakhamb","NN:2"
"dupe","NN:1"
"colors","NNS:16"
"reissue","VB:1 NN:1"
"baie","VBP:1 NN:4"
"heihe","NN:3"
"fuzzy","JJ:1 NN:1"
"analogue","NN:1 JJ:3"
"bail","VBZ:1 VB:1 NN:3"
"pineview","NN:1"
"rosslyn","VB:1 NN:3"
"spite","NN:2 JJ:1"
"alhough","IN:1"
"situations","NNS:73"
"spiti","NN:2"
"unemployment","NN:2"
"minnesota","NN:5 JJ:2 VBD:1"
"spits","VBZ:1"
"forecasts","VBZ:1 NNS:7"
"tropic","VBP:1 JJ:1 NN:2"
"borrowed","VBN:3 VBD:1"
"bei","VBP:1 JJ:1 NN:1"
"wedding","VBG:18 NN:61"
"knocks","VBZ:1"
"haiti","JJ:1 NN:4"
"botanical","JJ:7"
"canyonlands","VBZ:1 NNS:1"
"beads","NNS:7"
"volkov","NN:1"
"solders","NNS:1"
"departes","VBZ:1"
"egoism","NN:1"
"baator","NN:1"
"philipines","NNS:3"
"vegvesen","NN:1"
"yagmur","JJ:1"
"popocat","NN:2"
"motherboard","VBP:1 NN:1"
"preston","NN:2"
"paros","NNS:1 JJ:1"
"disturbing","VBG:7 NN:1"
"indonesians","NNS:3"
"dientees","VBZ:1"
"mus","JJ:1 NN:3"
"passsport","NN:2"
"continually","RB:5"
"grandmother","DT:1 NN:14"
"mud","JJ:1 NN:2"
"mug","NN:1"
"finger","JJR:1 NN:11"
"muc","VB:1 RB:1 JJ:2 NN:13"
"hopefully","NN:3 RB:88"
"mum","JJ:5 NN:11"
"mun","NN:1"
"discovery","VBN:1 NN:10"
"reiterate","VB:2"
"newb","NN:1"
"microwaveable","JJ:1"
"however","RB:2070"
"eli","JJ:1"
"fulmination","NN:1"
"cashiers","NNS:2"
"preflight","JJ:1 NN:1"
"neww","JJ:1"
"drowsy","VB:1 NNS:1 JJ:1 NN:2"
"absorbent","JJ:2"
"hermetically","RB:1"
"fault","VB:1 NN:39"
"roport","NN:1"
"elm","NN:2"
"jungfrau","JJ:1 NN:5"
"mildly","JJ:1 RB:6"
"keyrings","NNS:1"
"expense","JJ:4 NN:32"
"dharasuram","NN:1"
"carolia","NNS:1"
"berths","NNS:2"
"smuggled","VBN:1"
"smuggler","NN:3"
"levante","VB:1"
"ghizer","NN:1"
"conference","NN:328"
"sitiation","NN:1"
"nyalam","NN:1"
"curries","NNS:1"
"vieques","NNS:3"
"beneficiary","JJ:1 NN:2"
"gulou","NN:1"
"sucessfully","RB:1"
"xxx","VB:1 JJ:6 NN:4 RB:1 VBZ:1 NNP:13"
"transatlantic","JJ:47"
"loff","NN:1"
"tzotzil","NN:1"
"walbrzych","WRB:1"
"lubeck","NN:1"
"n","VB:2 RB:9 NN:43 VBD:2 CC:2 FW:3 JJ:84 IN:10 VBZ:1 NNS:7"
"dashboard","NN:2"
"natives","NNS:7"
"accessories","NNS:13"
"tusmobil","NN:1"
"interrogating","VBG:1"
"beside","VB:3 VBP:1 RB:4 NN:4 IN:30"
"drawback","NN:4"
"emulator","NN:1"
"peaks","NNS:13"
"schiller","NN:1"
"coachella","NN:1"
"greeted","VBN:5 VBD:3"
"unyielding","VBG:1"
"greeter","NN:1"
"shortly","RB:57"
"waterskin","WDT:1 NN:1"
"ocean","JJ:17 NN:35 IN:1"
"jean","NN:1 JJ:7"
"dads","NNS:2"
"snowman","NN:3"
"leagues","NNS:1"
"assembling","VBG:2"
"departed","VBN:5 VBD:12"
"proposed","VBN:41 JJ:2 VBD:3"
"ischia","JJ:1 NN:2"
"proposes","VBZ:4"
"grades","NNS:1"
"followed","VBN:42 VBD:26"
"enlighten","VB:5"
"cherry","VB:1 NN:8 JJ:1"
"vetting","VBG:3"
"gave","VBD:198"
"tactic","JJ:2"
"breaks","VBZ:2 VB:1 NNS:13"
"sufficiency","NN:3"
"theopb","NN:1"
"descending","VBG:5"
"burns","VBZ:1"
"burnt","VBP:2 NN:2 JJ:1 VBN:1"
"rumor","NN:6"
"melting","VBG:2"
"foots","VBP:1"
"brutality","NN:1"
"mansions","NNS:2"
"contradict","VB:8"
"orlando","VB:18 RP:1 NN:18 VBP:2 JJ:17 IN:2"
"adria","NN:1"
"renamed","VBN:1"
"reams","NNS:1"
"intensions","NNS:1"
"envision","VBP:1"
"dishonest","JJS:2 NN:1"
"reserveamerica","NN:1"
"excerpt","JJ:1 NN:2"
"finns","NNS:1"
"sponge","NN:1"
"election","NN:4"
"contests","NNS:4"
"rapidity","NN:1"
"jeebies","NNS:1"
"rhine","VB:1 JJ:2 NN:17"
"wakanai","VB:1"
"mystified","VBN:1"
"dkreuz","NN:1"
"borovets","NNS:3"
"allocate","VB:1 VBP:1 NN:2"
"umea","JJ:1"
"officer","NN:368"
"khaki","JJ:1"
"deleted","VBN:7 JJ:2 VBD:1"
"staunchly","RB:1"
"newcomer","NN:2"
"qingdao","VB:2 JJ:4 NN:3"
"phillip","NN:2"
"pyi","NN:1"
"attacks","NNS:24"
"posess","VB:1"
"dinner","VB:1 NN:84 VBN:2 JJR:2 VBP:1 JJ:1 NNS:1"
"ensure","VB:94"
"pyl","NN:1"
"duke","NN:2"
"aha","VBZ:1"
"modalities","NNS:6"
"lavishly","RB:1"
"ferm","JJ:2"
"obscene","JJ:2"
"hopeful","JJ:4"
"batu","NN:2"
"ussr","JJ:2"
"donated","JJ:1 VBD:2"
"accquire","VB:1"
"ppt","NN:1 JJ:1 IN:1"
"dissenting","VBG:1"
"usian","JJ:1"
"easyroommate","VBP:1 NN:1"
"respecfully","RB:1"
"vaccination","NN:50"
"transoceanic","JJ:1"
"sunlight","NN:2 JJ:3"
"stuck","VB:1 NN:9 VBD:5 VBN:86 VBP:3 JJ:8"
"towing","VBG:6 NN:1"
"tkwrct","NN:1"
"amateur","JJ:4 NN:3"
"automate","VB:1"
"smudges","NNS:1"
"turista","JJ:2"
"carparks","NNS:1"
"payable","JJ:2"
"uluru","JJ:3"
"lizards","NNS:2"
"attu","VB:1 NNS:1 JJ:1 NN:3"
"flavour","NN:2"
"harmonization","NN:1"
"zloty","NN:6"
"loitering","VBG:2"
"nerdy","JJ:1"
"nerds","NNS:3"
"panicky","JJ:1"
"navroski","JJ:1"
"homonymous","JJ:1"
"recive","VBP:1"
"decrypt","VBZ:1 VB:3"
"suspicions","NNS:7"
"sometime","NN:4 JJ:3 RB:31"
"thelateshowwithstephencolb","NN:1"
"swatter","NN:1 VBD:1"
"marys","NN:1 FW:1"
"regime","NN:9"
"eerie","JJ:1"
"moidi","FW:2"
"when","WRB:5217"
"waitomo","NN:3"
"setting","VBG:27 NN:10"
"papers","VBZ:1 NNS:91"
"implant","NN:4 JJ:4"
"whey","NN:4 JJ:3"
"picture","VBP:2 JJ:2 NN:157"
"mispelling","NN:1"
"liquidate","VB:1"
"football","NN:20"
"weblinks","NNS:1"
"faster","JJ:1 RB:1 RBR:41 NN:10 JJR:29"
"australians","VBZ:2 NNS:29 JJ:1"
"hackfest","VBD:1"
"uncovered","JJ:2"
"vietnam","VB:74 VBG:1 RB:1 NN:124 FW:6 CC:2 VBD:1 VBN:2 JJ:52 IN:9 NNS:47 NNP:10"
"remarked","VBD:1"
"travaller","NN:1"
"fasten","VB:2 JJ:2"
"meghalya","NN:2"
"roi","NN:1"
"mismanaged","VBN:1"
"rom","VBZ:1 NN:2"
"roo","NN:1"
"roa","NN:6"
"rob","VB:1 NN:1"
"hospet","VB:4"
"rod","JJ:1 NN:5"
"roe","NN:1"
"deliveries","NNS:2"
"roy","VB:1"
"marion","VB:1 NN:1"
"modafinil","NN:1"
"rop","NN:1"
"laksa","JJ:2 NN:7"
"atpco","NN:1"
"row","VB:1 VBP:1 NN:55"
"inverse","NN:2"
"clarification","VBP:1 NN:47"
"noway","NN:1"
"passage","NN:35"
"airberlin","NNS:1 JJ:2 NN:5"
"bests","NNS:1"
"frequencies","NNS:18"
"emphasizes","VBZ:2"
"unfamiliar","NN:2 JJ:18"
"wallets","NNS:6"
"tanks","VB:1 NNS:8"
"gdansk","VB:1 JJ:1 NN:13 VBD:1"
"clouds","NNS:11 NN:1"
"impressive","JJ:17"
"level","VBP:6 JJ:3 NN:154"
"posts","VBZ:1 NNS:63"
"cloudy","VBP:1 NN:1 VBG:1 VBN:1 JJ:3"
"standards","NNS:42"
"domestically","RB:25"
"differential","NN:1"
"lever","NN:1"
"poste","NN:3"
"parked","VBN:10 JJ:2 VBD:2"
"grindelwald","VB:1 NN:2"
"illustrating","VBG:1"
"tougher","JJR:1"
"trend","NN:13"
"treng","NN:4 JJ:1"
"deflating","JJ:1"
"patriarch","NN:1"
"thatculminates","NNS:1"
"trent","NN:2"
"hahntennjoch","NN:1"
"midstream","NN:1"
"port","VB:13 JJ:2 NN:224 FW:1"
"termine","NN:1"
"psuedovisas","NN:1"
"goes","VBZ:231"
"baltics","NNS:5"
"corby","JJ:1"
"getaways","NNS:1"
"entertain","VB:4"
"witch","NN:2"
"airlifted","VBN:1"
"schegan","JJ:1"
"prohibiteditems","VBP:1"
"oberstshasen","JJ:1"
"boast","VB:1"
"rethink","VB:1"
"exams","VBZ:1 VB:1 NNS:6 JJ:1 NN:5"
"shootings","NNS:5"
"subcategory","NN:2"
"problematic","NN:2 JJ:28"
"surcharging","VBG:1"
"bribery","NN:1"
"durham","JJ:2 NN:1"
"prompt","VBZ:1 VB:3 JJ:3 NN:5"
"crisis","NN:14"
"prem","JJ:2 NN:3"
"bulbs","VBP:1"
"athens","VB:9 VBP:1 JJ:2 IN:1 VBZ:6 NNS:81"
"variously","RB:3"
"abbas","NN:1"
"prey","VBP:1"
"prep","VB:1"
"diagrams","NNS:2"
"andr","NN:1 JJ:9"
"chapter","NN:4"
"teased","VBN:1"
"garantie","VB:1 NN:5"
"maximise","VB:2 VBP:1"
"equivalents","NNS:6"
"worlitz","NN:1"
"employed","VB:1 NN:3 VBN:93 JJ:4 VBD:7"
"cases","NNS:143"
"edible","JJ:4"
"trackers","NNS:5"
"confucius","VB:1 NN:1"
"depressants","NNS:1"
"pickle","NN:1 JJ:1"
"dodge","NN:2"
"nursing","VBG:1 NN:3"
"figure","VB:115 VBP:14 JJ:1 NN:63"
"joing","VBG:2"
"inexperience","VB:1 NN:3"
"critic","JJ:1"
"eilean","JJ:1"
"nubes","JJ:1 NN:2"
"lusaka","VB:5 NN:3"
"alpetour","VBP:1"
"soleil","VBD:1"
"sailboat","NN:9"
"vital","NN:1 JJ:7"
"naivety","NN:1"
"fourth","JJ:14"
"vodafone","JJ:2 NN:18 CD:1"
"leased","VBN:1"
"insecurities","NNS:1"
"eighty","JJ:1"
"reconfirmation","NN:2"
"islamic","JJ:16"
"coloumbia","NN:1"
"ombudsman","NN:1"
"succeeded","VBN:3 VBD:5"
"mezzanine","NN:1 JJ:2"
"reflexology","NN:1"
"innere","RB:1"
"docklands","NNS:4"
"representation","NN:5"
"legitimate","VB:1 JJ:25"
"marguerite","NN:1"
"paracetamol","VBP:1"
"farmed","VBN:1 VBD:1"
"sorties","NNS:1"
"platform","VB:4 VBP:2 JJ:1 NN:49"
"loophole","NN:11"
"niagarafallslive","JJ:1"
"siruvani","JJ:1 NN:3"
"decryption","NN:1"
"qualifies","VBZ:6 NNS:3"
"qualifier","JJR:1"
"nomads","VBZ:3 NNS:6"
"weathers","NNS:1"
"indawgyi","JJ:1"
"qualified","VB:1 VBN:8 JJ:7"
"xanthi","IN:1 NNP:1"
"naturalized","VBN:3 JJ:10"
"refrigerated","VBN:1 VBD:1"
"bath","VB:2 NN:43"
"porters","NNS:2"
"permissions","NNS:5"
"gushing","NN:1"
"tahuna","VB:1 NN:2"
"debating","VBG:12"
"aleks","NNS:1"
"kombis","VBN:1"
"iguassu","NNS:1"
"importation","NN:1"
"barbuda","VBZ:1"
"torch","VBP:2 NN:11"
"catching","VBG:47"
"busto","VB:2"
"beehives","NNS:1"
"transmigrate","VBP:1"
"machupicchu","NN:2"
"exchangers","NNS:1"
"precooked","JJ:2"
"tensions","NNS:4"
"wuertemberg","NN:1"
"grecian","JJ:2"
"coolers","NNS:3"
"eagle","NN:10"
"dispatched","VBN:2"
"dpo","NN:1"
"navarre","VB:1"
"oktoberfest","VB:4 JJS:27 NN:4"
"yup","IN:1"
"turs","NNS:1"
"turo","NN:1"
"turn","VBZ:2 VB:87 VBP:38 JJ:1 NN:50"
"yum","NNS:1"
"raleigh","VB:11 NN:1 JJ:1"
"crystallisation","NN:1"
"zugdidi","VB:1"
"faverches","NNS:1"
"airpassengerrights","NNS:1"
"ballpoint","NN:1"
"accruing","VBG:1"
"walkthrough","NN:1"
"lakhs","NN:1 RB:1"
"yellowstone","VB:3 NN:16 CD:6"
"singapure","NN:1"
"cheerfully","RB:1"
"tfss","JJ:1"
"virgin","VB:5 VBP:5 JJ:10 NN:85 FW:1"
"resonable","JJ:1"
"kolodvor","NN:1"
"fought","VBN:1"
"sofitel","NN:3"
"masala","NN:1"
"stylized","VBN:1"
"prosthesis","NN:2"
"minimalistic","JJ:1"
"pacaya","JJ:1"
"grunt","NN:1"
"phedi","NN:1"
"legacy","NN:1"
"sluban","NN:1"
"cards","VB:3 NNS:444"
"myrdal","VB:1"
"tylenol","NN:3"
"stament","NN:1"
"lf","NN:2"
"wandered","VBN:1 VBD:3"
"sciences","NNS:5"
"animation","NN:4"
"resembling","VBG:4"
"improvisations","NNS:1"
"handholding","VBG:1"
"surf","VB:11 VBP:1 JJ:3 NN:15"
"sure","VB:82 RB:8 NN:35 VBD:1 VBP:6 JJ:1214 VBZ:1"
"spangled","VBD:1"
"printable","JJ:8"
"donation","NN:5"
"icon","NN:2"
"wireless","JJ:14 NN:20 VBN:1"
"annum","NN:3"
"canidrinkthewater","JJ:1 NN:2"
"later","VB:1 RB:514 NN:9 RBR:98 JJR:9 JJ:55"
"feynman","NN:2"
"ukrferry","NN:1"
"tetangga","NN:1"
"porec","JJ:1 NN:1"
"tkd","NN:1"
"drastically","RB:6"
"spaced","VBD:2"
"cheat","VB:2 VBP:1"
"pursuant","NN:1"
"downpours","NNS:1"
"troy","NN:1"
"spaces","NNS:25"
"tks","NN:1"
"spacex","NN:1"
"brezovica","NN:1"
"gulf","VB:1 JJ:3 NN:11"
"knicks","NNS:1"
"gulp","NN:1"
"believing","VBG:5"
"deigo","NN:1"
"rstendamm","NN:2"
"triathlete","NN:1"
"lug","VB:3 NN:2"
"yecms","NN:1"
"cylinders","NNS:3"
"cautionary","JJ:2"
"joked","VBD:1"
"drobak","NN:1"
"jokes","NNS:2"
"barbaric","JJ:1"
"paper","NN:246"
"predicted","VBN:1 JJ:3"
"pushkar","NN:3"
"unroasted","JJ:2"
"replies","VBZ:1 VB:1 NNS:17"
"smiling","VBG:3 NN:2"
"surfaces","VBZ:1 NNS:5"
"voluntary","JJ:14"
"managing","VBG:9"
"lewisham","VB:1 NN:1"
"commitments","NNS:13"
"handbaggage","NN:1"
"missplaced","JJ:1"
"theoule","VB:2"
"pagina","NNS:1"
"easyflat","JJ:1"
"waisting","VBG:1"
"rumours","VBZ:2 VB:1 NNS:4 NN:1"
"econolodge","NN:1"
"allegations","NNS:3"
"guitar","VB:1 NN:18"
"harshly","RB:2"
"acquiring","VBG:10"
"acceuil","NN:1"
"libya","VB:1 NN:5 JJ:1"
"embarkation","NN:2"
"jericho","NN:1"
"quiet","NN:3 JJ:64"
"contract","NN:105"
"memorials","NNS:9"
"railway","VB:1 VBP:5 JJ:1 NN:139"
"filtering","VBG:3 NN:1"
"period","NN:676"
"insist","VB:7 VBP:11 JJ:1 NN:2"
"uquara","VB:1 NN:1"
"empresarial","JJ:2"
"approval","NN:71"
"phnom","VB:8 JJ:10 NN:14"
"turkey","VB:90 NN:341 VBD:1 PDT:1 PRP:1 JJ:51"
"enunciated","VBN:1"
"ccu","VBP:1 NNS:1 NN:2 RB:1"
"subscribed","VBN:2 VBD:1"
"escalated","VBD:1"
"consultancy","NN:2"
"gokurakabashi","NN:1 JJ:1"
"subscriber","NN:2"
"fury","NN:1"
"featuring","VBG:3"
"orissa","NN:1"
"direction","NN:123"
"bummer","NN:2"
"zippo","NN:2"
"andrew","NNS:1 NN:2"
"andrei","JJ:1"
"ashtrays","NNS:2"
"spirit","JJ:4 NN:37"
"protocols","VBZ:1 NNS:5"
"pilot","VB:1 VBP:1 JJ:1 NN:33"
"case","NN:1224"
"cash","NN:492"
"cast","NN:2"
"codefest","JJS:1"
"irrespective","VBP:1 NN:4"
"abducted","VBN:2"
"focussed","VBN:3"
"cusine","NN:1 JJ:1"
"ironic","JJ:1"
"unreserved","JJ:6"
"funchal","VB:1"
"shopkeeper","NN:2"
"acess","NN:2"
"figar","VBP:1"
"participant","NN:2"
"overspeed","VBN:1"
"author","VB:1 NN:19"
"srilanka","VB:4 NN:3"
"granted","VBN:191 JJ:1 VBD:27"
"manila","VB:28 VBP:1 NNS:1 JJ:10 NN:52"
"frequented","JJ:2 VBD:1"
"week","NN:1339"
"statut","VBP:1"
"weed","JJ:1 VBN:2 NN:12 WP:1"
"director","NN:3"
"zomaar","NN:1"
"delicate","VB:1 NN:1 JJ:6"
"statue","VB:1 NN:23 VBD:1"
"relies","NNS:2"
"cheapoair","NN:3"
"bodied","VBN:1 JJ:1"
"rupee","NNS:1 JJ:1 NN:13"
"yha","VBP:1 JJ:3 NN:4"
"eureka","NN:1"
"yhz","PDT:1 VBP:1 NN:3"
"without","IN:2191"
"relief","NN:6"
"relied","VBN:3"
"inability","NN:2"
"whereas","VB:2 WRB:1 RB:1 NN:1 VBD:1 VBP:5 JJ:9 IN:29 NNS:18"
"bodies","NNS:10"
"nchen","JJ:6 NN:4"
"peagun","NN:1"
"cease","VB:2 JJ:1 NN:3"
"polish","VB:4 NN:1 JJ:99"
"surbiton","NN:2 JJ:1"
"liters","NNS:12"
"imessages","NNS:1"
"leth","NN:1"
"caterers","NNS:1"
"airfield","NN:2 JJ:1"
"tfls","NN:1"
"lets","VBZ:31 NNS:22 JJ:1"
"fluoridated","VBD:1"
"flashing","VBG:5 NN:2"
"cambrian","NN:1"
"rushmore","NN:1"
"aeroplanes","NNS:2"
"kirby","JJ:3"
"inordinate","JJ:1"
"matrica","NNS:1"
"tiemme","NN:1"
"nappy","JJ:2"
"acute","VBP:1 JJ:1"
"towel","JJ:1 NN:35 IN:1"
"photographs","VB:1 NNS:1 NN:18 IN:1"
"everytime","JJ:1 VBP:1 NN:4 RB:1"
"towed","VBN:1"
"songkran","NN:3 JJ:2"
"donations","NNS:1"
"rockwerchter","VB:1 NN:2"
"tower","VB:1 JJR:2 NN:40"
"jewellery","NN:4"
"simulator","NN:3"
"shillings","NNS:1"
"competition","NN:16"
"fatwa","VBP:1 NN:1"
"reagent","NN:1"
"talisker","NN:1"
"redeeming","VB:1 VBG:5"
"lentils","NNS:1"
"antikv","NN:1 JJ:1"
"tgvs","NNS:1 NN:4"
"aust","NN:1 JJ:2"
"mood","NN:11"
"googled","VBN:11 VBD:15"
"luxembourg","CC:1 VB:10 NNS:1 JJ:5 NN:13"
"moon","VBP:1 NN:22"
"rooming","VBG:1"
"moor","VBP:1"
"buddha","NN:9"
"moot","NN:1"
"turkmenistatn","JJ:1"
"ausl","NN:1"
"porter","NN:13"
"freed","VBN:1"
"friedrichsbad","NN:2"
"vaing","VBG:1"
"beached","JJ:1"
"dices","NNS:1"
"stereotypes","NNS:1"
"beaches","VBZ:3 NNS:120 JJ:1"
"mitfahrzentrale","NN:1 JJ:2"
"discussed","VBN:11 JJ:3 VBD:3"
"pistachio","JJ:1 NN:4"
"doze","VB:1"
"discusses","VBZ:3 NNS:1"
"tribe","NN:3"
"instruments","NNS:11"
"denar","NN:1"
"annotate","VB:1"
"quesion","NN:1"
"rising","VBG:10 NN:2"
"burton","NN:2"
"pullman","NN:2"
"tofino","VB:3 NN:3"
"mandalay","VB:3 NN:3"
"whales","NNS:3"
"there","VB:8 JJ:16 EX:7020 RB:5549"
"relocation","NN:9"
"alleged","VBN:3 JJ:1"
"ehf","VBZ:1"
"iniate","VB:1"
"cultures","VBZ:1 NNS:21"
"abkhazia","VB:5 NNS:2 JJ:2 NN:12"
"anakkale","VB:3"
"bajawa","VB:2"
"costco","NN:2"
"postcode","NN:5"
"haitian","JJ:2"
"offical","JJ:5"
"wholesale","JJ:4"
"sacks","NNS:1"
"hxwxd","VBD:1"
"grasp","VB:1 NN:2"
"flats","NNS:18"
"grass","VBP:1 NN:5"
"creeping","VBG:3"
"olsqudnx","NN:1"
"taste","VB:13 VBP:1 NN:23"
"tze","NN:1"
"doses","NNS:3"
"minneapolis","VB:8 VBP:2 NNS:6 NN:13"
"tasty","NN:1 JJ:7"
"yemeni","JJ:2 NN:5 RB:1"
"geocache","NN:1"
"overflowing","VBG:1"
"onerous","JJ:1"
"middlesex","NN:1"
"deserve","VB:2 NN:1"
"roses","NNS:1"
"dobrich","VB:1 JJ:1"
"paddy","VBP:1 NN:1 JJ:1"
"eticket","NN:4"
"pillows","NNS:8"
"airbases","NNS:1"
"contradicted","VBN:1 VBD:1"
"bullets","NNS:2"
"tzarakar","NN:1"
"finals","NNS:2"
"wife","NN:738"
"qantas","VB:1 NN:5 VBP:1 JJ:21 IN:1 VBZ:1 NNS:58"
"wifi","VB:5 RB:1 NN:158 VBD:1 IN:1 VBN:7 VBP:6 WDT:1 JJ:32 WP:1 NNS:6"
"websites","VBZ:66 NNS:291"
"dayong","JJ:1"
"missouri","VB:1 NN:6"
"directory","JJ:2 NN:4"
"numbing","VBG:1"
"bahru","NN:3"
"socotra","VB:3"
"cough","VB:1 JJ:1 NN:1"
"fuego","NN:2 FW:2"
"generalize","VB:1"
"meditation","NN:14"
"decisions","NNS:13"
"glimpse","NN:7"
"apartment","VB:1 JJ:3 NN:125"
"ott","JJ:1"
"mayfair","NN:1"
"dairy","VB:1 JJ:2 NN:8"
"crest","NN:3"
"tethered","VBN:2"
"roc","VB:1 NN:10"
"egyptian","VB:1 NN:1 JJ:67"
"tnam","NN:1"
"vacationing","VBG:6"
"treating","VBG:2 NN:1"
"adjective","JJ:1 NN:1"
"list","VB:39 NN:500 VBD:1 VBN:1 VBP:16 JJ:12 VBZ:2"
"dumbfoundedness","NN:1"
"lisa","NN:2"
"indemnity","NN:2"
"flick","NN:4"
"employing","VBG:1"
"uruguayan","JJ:1 NN:1"
"escalation","NN:2"
"breakers","NNS:1"
"translating","VBG:5"
"invention","NN:4"
"functioned","VBD:1"
"havnebus","NN:4"
"haag","NN:2"
"chalk","NN:3"
"sue","VB:1"
"sud","NN:1"
"sub","VBZ:1 JJ:12 NN:11"
"facebooking","VBG:1"
"sun","VB:2 VBP:1 JJ:6 NN:44 VBD:1"
"sum","VBZ:1 VB:6 VBP:4 NN:42 VBD:1"
"sul","NN:1"
"brief","NN:7 JJ:23"
"suv","JJ:1 NN:13"
"version","NN:73"
"pulpit","VB:1 NN:2"
"sur","JJ:3 NN:10 FW:1"
"intersect","VBP:1"
"sup","NN:6"
"reuseto","VBP:1"
"mustn","VB:1"
"christian","NN:2 JJ:6"
"owns","VBZ:19"
"drudgery","NN:1"
"themself","PRP:1"
"compressed","VBN:3 JJ:2"
"tragedy","NN:1"
"phuer","NN:1"
"naval","JJ:5"
"pizzerias","NNS:1"
"oakville","NN:2"
"interac","JJ:1 NN:1"
"slavic","JJ:1"
"eurasier","VBZ:1 JJR:1"
"exited","VBN:5 VBD:15"
"repulic","NN:2"
"solitude","NN:6"
"paramaribo","NN:1"
"pdfs","VB:1 VBP:1 NN:1"
"herring","NN:1"
"rawalpindi","NN:1"
"donuts","VBZ:1 NNS:3"
"quasi","NN:2"
"rustic","VB:1 JJ:1"
"garnish","JJ:1"
"horses","NNS:4"
"flat","NN:3 JJ:80"
"flaw","NN:5"
"miri","VB:1"
"immersion","NN:13"
"hoffman","NN:1"
"nieves","NNS:1"
"antibiotics","NNS:2"
"auvergne","NN:1"
"bluecross","RP:1 NN:1"
"gassan","NNS:1 JJ:2 NN:3"
"mayotte","NN:4"
"flak","JJ:1"
"presumed","VBN:1 JJ:1 VBD:1"
"ethno","JJ:1"
"caveat","VBP:1 NN:2"
"salted","VBN:1"
"azur","NN:5"
"mittenwald","NN:2"
"terrestrial","JJ:6"
"rather","RB:582"
"occasionally","RB:43"
"lanchia","NN:1"
"visawaiver","VBP:1"
"ubiquitous","JJ:3"
"tallinja","NN:5 JJ:4"
"sponsors","VBZ:3 NNS:14"
"lighting","VBG:4 NN:3"
"adventure","VB:1 RB:1 JJ:2 NN:48"
"causalties","NNS:1"
"castle","VBZ:2 VB:3 JJ:15 NN:63"
"aanytime","NN:1 JJ:3"
"dorms","VBZ:1 VB:1 NNS:14"
"short","VBP:1 VB:11 NN:2 RB:6 JJ:969"
"susan","JJ:1"
"meticulous","JJ:1"
"cedres","NNS:1"
"supervision","NN:7"
"shore","VB:1 JJ:4 NN:33 RBR:1 JJR:2 RB:1"
"ammendment","NN:1"
"lhr","VB:23 NN:121 CC:1 RBR:1 VBP:4 JJ:50 IN:1 VBZ:3 NNS:2"
"lhp","NN:2"
"songkhla","NN:1"
"balloon","NN:3"
"dataplans","NNS:1"
"lifeguards","NNS:3"
"huskvarna","VB:1"
"delhitonepalonbike","JJ:1"
"closeness","NN:1"
"manilla","VB:1 NN:2"
"isnt","VBZ:1 VB:1 NN:2"
"cernusco","VB:1"
"milwaukee","CC:1 JJ:2 NN:8"
"imageproxy","VB:1 JJ:1"
"avenue","VB:1 VBP:2 NN:6"
"unverified","JJ:2"
"boun","NN:1"
"microstates","NNS:4"
"tontouta","NN:4"
"mattress","JJ:1 NN:9"
"clashes","NNS:2"
"soccer","NN:15"
"somebody","VB:33 JJ:2 NN:84"
"generously","RB:2"
"grippy","JJ:1"
"hunter","NN:2"
"habitats","NNS:1"
"escamotage","NN:1"
"meldebescheinigung","NN:1"
"hunted","VBN:1"
"bollywood","NN:7"
"adventurous","JJ:12"
"instructions","NNS:38"
"schoolteacher","NN:1"
"algerian","JJ:12 IN:1"
"permanant","NN:1"
"mastered","VBN:1"
"mastercard","VB:1 JJ:6 NN:61 RBS:1 VBP:1 RB:11"
"accommodated","VBN:9 VBD:1"
"transportable","JJ:2"
"weighs","VBZ:15"
"tilted","VBN:1"
"weight","VB:1 JJ:24 NN:137 VBD:22 VBN:1 RB:1"
"pawnee","VB:1"
"passeport","NN:1"
"loops","NNS:1"
"telltale","JJ:1"
"foolproof","NN:1"
"hilt","NN:1"
"faqs","VB:1 JJ:1 NN:2"
"hill","PDT:1 JJ:2 NN:36"
"bazooka","NN:3"
"enciphered","JJ:1"
"roofs","NN:1"
"friday","VB:2 JJ:58 NN:75 VBD:1 VBP:2 RB:1"
"jonquera","NN:1"
"tassels","NNS:2"
"jew","VB:1 NN:1"
"tate","NN:4"
"seperately","RB:4"
"arlington","VB:1 JJ:2 NN:1"
"snowboarding","VBG:9 NN:1"
"fallen","VBN:3"
"harpers","NNS:1"
"connotation","NN:1"
"seeming","VBG:5 JJ:1"
"optionaly","NNS:1"
"urinal","JJ:1"
